Date,agg0,agg10,agg30,agg60,agg120
2015-12-02,0.8,0.22,0.39,0.6,0.6
2015-12-03,3.2,0.28,0.54,1.02,1.97
2015-12-04,2.0,0.2,0.43,0.76,1.38
2015-12-05,13.8,0.4,1.1,2.1,3.93
2015-12-06,4.0,0.31,0.75,1.24,1.58
2015-12-08,1.4,0.24,0.65,0.96,1.37
2015-12-10,4.8,1.1,1.79,2.03,2.58
2015-12-11,3.0,0.7,1.35,1.6,1.86
2015-12-18,0.6,0.15,0.39,0.39,0.39
2015-12-19,1.6,0.41,0.74,0.76,0.76
2015-12-21,4.8,0.4,1.14,1.31,2.52
2015-12-22,5.4,0.8,0.83,1.26,1.72
2015-12-23,6.6,1.27,2.66,4.0,5.72
2015-12-24,1.2,0.22,0.6,1.08,1.2
2015-12-25,0.2,0.2,0.2,0.2,0.2
2015-12-26,0.6,0.08,0.22,0.36,0.6
2015-12-27,0.6,0.13,0.29,0.4,0.4
2016-01-24,2.6,0.33,0.89,1.33,2.23
2016-01-26,3.0,0.2,0.41,0.71,1.16
2016-01-27,4.6,0.8,1.66,2.07,2.8
2016-01-29,1.8,0.22,0.55,1.04,1.39
2016-01-30,0.4,0.4,0.4,0.4,0.4
2016-02-01,0.6,0.6,0.6,0.6,0.6
2016-02-02,1.2,0.2,0.4,0.51,0.98
2016-02-05,0.8,0.13,0.24,0.35,0.59
2016-02-06,0.6,0.16,0.4,0.6,0.6
2016-02-07,1.6,0.5,1.23,1.39,1.54
2016-02-08,2.6,1.1,1.97,2.09,2.15
2016-02-09,0.4,0.14,0.4,0.4,0.4
2016-02-20,1.4,0.5,0.74,0.98,0.98
2016-03-02,5.2,0.31,0.73,1.44,2.38
2016-03-25,0.2,0.03,0.11,0.2,0.2
2016-03-27,4.8,0.7,1.43,1.73,3.44
2016-03-28,0.8,0.23,0.59,0.72,0.8
2016-03-29,0.2,0.2,0.2,0.2,0.2
2016-03-30,2.2,0.47,1.07,1.56,2.0
2016-03-31,0.2,0.2,0.2,0.2,0.2
2016-04-03,2.0,0.2,0.52,0.98,1.77
2016-04-04,4.8,1.0,2.6,3.0,3.0
2016-04-05,11.3,0.48,1.27,2.31,3.43
2016-04-06,8.7,0.5,1.15,2.03,3.4
2016-04-07,2.6,0.48,1.13,1.97,2.2
2016-04-12,1.2,0.41,0.56,0.96,1.2
2016-04-15,1.0,0.46,0.6,0.6,0.6
2016-04-16,2.0,0.65,1.28,1.6,1.6
2016-04-17,1.4,0.23,0.54,0.86,1.17
2016-04-18,1.2,0.3,0.79,1.1,1.2
2016-04-25,0.6,0.4,0.4,0.4,0.4
2016-04-26,1.8,0.29,0.5,0.69,1.31
2016-04-27,0.4,0.28,0.4,0.4,0.4
2016-04-28,5.8,1.1,2.9,3.37,3.39
2016-04-29,7.7,0.87,2.3,4.05,5.8
2016-04-30,1.3,0.36,0.39,0.5,0.6
2016-05-02,0.6,0.09,0.29,0.46,0.57
2016-05-03,4.0,0.48,0.85,1.27,1.77
2016-05-20,0.6,0.16,0.39,0.39,0.52
2016-05-21,1.6,0.26,0.63,0.88,1.27
2016-05-22,6.6,1.6,3.1,4.03,4.78
2016-05-23,0.6,0.22,0.4,0.4,0.4
2016-05-24,0.2,0.2,0.2,0.2,0.2
2016-05-25,1.0,0.7,1.0,1.0,1.0
2016-05-29,9.7,3.4,5.73,8.8,9.6
2016-05-30,3.7,1.03,1.96,2.9,2.9
2016-06-02,0.6,0.6,0.6,0.6,0.6
2016-06-14,6.6,0.65,1.52,2.25,3.26
2016-06-15,12.4,2.4,6.2,7.91,9.64
2016-06-16,23.2,9.0,11.5,13.8,15.87
2016-06-20,16.0,0.55,1.55,2.8,4.77
2016-06-21,0.8,0.26,0.52,0.81,0.81
2016-06-22,4.2,0.8,2.0,2.61,4.2
2016-06-23,22.2,4.6,7.0,8.92,12.02
2016-06-25,7.8,2.28,2.42,2.42,3.86
2016-06-26,0.2,0.08,0.17,0.17,0.17
2016-06-29,3.2,1.28,1.83,2.87,3.2
2016-06-30,1.0,0.5,0.77,0.77,0.77
2016-07-01,7.4,2.2,5.22,5.81,5.81
2016-07-02,0.4,0.09,0.22,0.35,0.37
2016-07-03,1.0,0.6,0.6,0.6,0.6
2016-07-04,0.2,0.07,0.2,0.2,0.2
2016-07-05,1.2,0.09,0.26,0.45,0.75
2016-07-07,0.4,0.06,0.2,0.2,0.2
2016-07-08,0.8,0.22,0.47,0.7,0.8
2016-07-10,9.6,2.9,4.3,5.0,5.02
2016-07-11,5.4,1.82,1.9,3.0,3.0
2016-07-12,10.0,4.87,6.88,7.44,7.65
2016-07-14,0.4,0.4,0.4,0.4,0.4
2016-07-25,2.4,1.21,1.39,1.39,1.39
2016-07-27,4.8,2.2,2.57,2.89,3.0
2016-07-29,8.8,3.6,5.6,5.78,8.6
2016-08-01,1.6,0.6,0.6,0.72,0.84
2016-08-02,0.2,0.09,0.2,0.2,0.2
2016-08-03,15.2,2.3,5.1,9.5,13.04
2016-08-04,2.4,1.0,1.0,1.0,2.0
2016-08-05,1.0,1.0,1.0,1.0,1.0
2016-08-07,0.6,0.42,0.6,0.6,0.6
2016-08-08,2.2,0.49,0.83,1.0,1.0
2016-08-10,6.8,1.02,1.37,1.92,3.14
2016-08-12,1.6,0.23,0.41,0.68,1.15
2016-08-13,0.2,0.03,0.1,0.2,0.2
2016-08-20,1.2,0.65,0.89,1.2,1.2
2016-08-22,4.2,0.5,1.21,1.49,2.55
2016-08-28,17.6,4.7,6.32,7.67,15.0
2016-09-02,1.0,0.62,0.73,0.73,0.73
2016-09-03,5.4,4.8,5.0,5.0,5.4
2016-09-07,0.4,0.22,0.4,0.4,0.4
2016-09-11,0.2,0.08,0.2,0.2,0.2
2016-09-21,3.8,1.4,2.55,3.64,3.8
2016-09-27,0.6,0.3,0.6,0.6,0.6
2016-09-28,1.4,0.92,1.22,1.36,1.4
2016-09-29,8.8,1.2,2.3,3.28,4.46
2016-09-30,3.2,1.13,2.0,2.56,2.59
2016-10-01,3.9,0.93,1.24,1.36,2.34
2016-10-02,10.1,2.87,3.84,4.4,5.91
2016-10-09,1.6,0.36,0.76,0.79,0.8
2016-10-10,3.0,0.25,0.57,1.12,1.73
2016-10-15,3.8,0.31,0.86,1.61,2.37
2016-10-16,5.0,0.2,0.58,1.01,1.6
2016-10-18,2.4,1.2,2.05,2.23,2.39
2016-10-19,2.0,0.21,0.48,0.92,1.79
2016-10-20,0.2,0.03,0.1,0.2,0.2
